booking_id,external_booking_ref,customer_name,customer_email,service,service_code,booking_date,start_time,end_time,checkin_time,checkout_time,location,channel,source_system,staff_assigned,dog_name,dog_breed,dog_weight,dog_gender,temperament,medication,food_preference,special_instructions,promo_code,discount,price,tax_rate,is_cancelled,cancel_reason,is_repeat_customer,customer_rating,customer_feedback,created_at,updated_at,notes
692,LEGACY-38A2MQ,Sofia Andersson,sofiaand221@company.se,Boarding,BD,2024.04.28,18:00,09:00 AM,09:05,,Stockholm,NaN,export_v2,,n/a,Husky,11.7,M,aggressive,NaN,,no treats,VIP5,5,60,"0,25",No,sick dog,,3,late pickup,2024/04/20,,late pickup fee applied
693,BK_HJ2P8VLS,ahmed ali,ahmedali@email.com,grooming,GR,17/04/2024,08:00,16.00,09.08,,Stockholm,instagram,export_v1,Ida,Luna,,,F,PLAYFUL,none,raw,,NaN,0,40,,,,,,,11-04-2024,17 Apr 2024,late pickup fee applied
694,BK_NVLMX0HG,olivia lind,oliviali224@outlook.com,Nail Trim,n/a,30 Apr 2024,09:00 AM,17:00,,,,,export_v2,Björn,,Beagle,,female,aggressive,NULL,hypoallergenic,,newyear,,15,,yes,no show,yes,3,,2024/04/22,2024-05-04,
695,,Oscar Berg,oscarber@email.com,Grooming,GR,,10:00,18.00,09:05,,Stockholm,NULL,form,Hugo,Bella,mix,12kg,F,anxious,,n/a,NaN,newyear,5,40,0.25,No,n/a,,,great!,2024/01/19,2024.01.29,first visit
696,BK_V1APIFF7,Fatima Khan,fatimakh311@gmail.com,GROOMING,GR,Feb 29 2024,09.00,11:00 AM,,,Sthlm,instagram,excel,Anna,Milo,Husky,32.2,F,unknown,antibiotics,kibble,n/a,,NaN,40.00,,,NULL,,NaN,late pickup,n/a,2024-03-02,VIP
697,,Ana García,anagarci@email.com,Grooming,GR,Jan 25 2024,10:00,11.00,09:05,16.48,Stockholm,instagram,sheets,Greta,Bella,Dachshund,,Unknown,NaN,insulin,raw,NaN,,0,40,,1,NaN,N,4,,01/24/2024,n/a,late pickup fee applied
698,,erik  holm,erikholm52@gmail.com,Nail Trim,NT,2024.04.27,13.00,14.00,09:37 AM,,Nacka,,,Björn,Max,Beagle,,male,NULL,insulin,NULL,,VIP5,,15,,yes,no show,Y,3,ok,Apr 19 2024,04/27/2024,NaN
699,,pedro  silva,,Vet Shuttle,VS,16 Mar 2024,09:00,05:00 PM,,,Sundbyberg,insta,excel,Anna,Rocky,MIXED,12kg,M,calm,,n/a,NaN,n/a,10,20,,no,n/a,Y,5 ,,13 Mar 2024,17/03/2024,n/a
700,NaN, Elin Svensson ,elinsven@gmail.com,Training,TR,01/13/2024,9:0,17.00,09:05,05:52 PM,Nacka,email,excel,Ida,Milo,Labrador,16.3,U,PLAYFUL,none,NULL,NULL,NaN,10%,35,25%,n/a,,,,NULL,2024.01.05,2024-01-15,
701,,Oskar Berg,oskarber@gmail.com,TRAINING,TR,2024/01/22,16:00,17.00,09:05,,Stockholm,insta,excel,Ida,Rocky,n/a,NULL,M,anxious,,kibble,,VIP5,NULL,35,25%,no,NULL,N,n/a,ok,22-01-2024,Jan 27 2024,VIP
702,,Sofia Andersson,,training,TR,04/02/2024,16:00,17.00,NULL,NULL,Huddinge,,excel,Björn,,Dachshund,unknown,U,anxious,antibiotics,hypoallergenic,,,0,35,0.25,No,sick dog,Y,NULL,NaN,24-03-2024,05 Apr 2024,
703,,OSCAR BERG,oskarber@email.com,Training,TR,2024/04/16,09.00,10:00,,,Stockholm,n/a,sheets,,Rocky,Dachshund,,female,shy,antibiotics,,NaN,WELCOME10,n/a,35,25%,YES,n/a,N,1,NULL,2024-04-14,04/16/2024,VIP
704,LEGACY-SL742R,Elin Svensson,elinsven653@email.com,VET SHUTTLE,VS,29/03/2024,09:00 AM,11:00 AM,,,Stockholm,IG,sheets,,Bella,Labrador,,M,unknown,antibiotics,raw,,,n/a,20,"0,25",no,sick dog,yes,,great!,2024.03.29,n/a,late pickup fee applied
705,LEGACY-5EOI47, nora hansen ,n/a,Daycare,DC,10/02/2024,08:00,09:00 AM,09:05 AM,,Stockholm,phone,sheets,n/a,Rocky,Mixed,5.4,female,aggressive,,hypoallergenic,,,,25,,yes,no show,no,1,ok,10/02/2024,2024/02/15,late pickup fee applied
706,LEGACY-1OIT1H,Oscar Berg,oscarber487@gmail.com,boarding,BD,Feb 21 2024,06:00 PM,09:00,,05:36 PM,STOCKHOLM,NULL,export_v2,David,Luna,Golden Retriever,unknown,female,playful,NaN,hypoallergenic,no treats,,0,60,0.25,YES,no show,n/a,5,ok,Feb 18 2024,n/a,first visit
707,,Oscar Berg,oscarber650@outlook.com,vet shuttle,VS,07/02/2024,08.00,16:00,,,STOCKHOLM,website,sheets,,Rocky,Labrador,unknown,female,anxious,,,handle with care,VIP5,0,20,25%,no,,NULL,1,,01/31/2024,Feb 08 2024,
708,,ahmed  ali,ahmedali@gmail.com,nail trim,NT,20 Feb 2024,09:00 AM,10.00,,17:10,Täby,instagram,sheets,,Luna,German Shepherd,,U,anxious,,NaN,NULL,,NULL,15,,1,,NaN,NaN,,11/02/2024,25-02-2024,late pickup fee applied
709,,OSKAR BERG,oskarber957@company.se,training,TR,Mar 29 2024,01:00 PM,14.00,,NULL,Sthlm,website,pos_export,Hugo,Rocky,Golden Retriever,,Unknown,NULL,,hypoallergenic,no treats,,0,35,25%,,no show,NULL,,late pickup,24/03/2024,03-04-2024,late pickup fee applied
710,,PEDRO  SILVA,pedrosil201@outlook.com,Boarding,BD,2024-01-30,18:00,10:00 AM,,17:59,NaN,NULL,export_v1,,Coco,mix,12kg,NaN,unknown,none,hypoallergenic,,,5,60,25%,No,NULL,Y,5 ,n/a,2024/01/22,02/02/2024,late pickup fee applied
711,,Lin Chen,linchen129@outlook.com,NAIL TRIM,NT,05/32/2024,09.00,17:00,,16.41,NaN,instagram,form,Hugo,Milo,Beagle,unknown,Unknown,calm,antibiotics,hypoallergenic,NULL,NULL,0,15,,,NULL,no,n/a,ok,n/a,Jan 06 2024,
712,BK_ERTNA3EA,Elin Svensson,elinsven@gmail.com,daycare,DC,2024/03/16,09.00,17:0,,17:10,Täby,phone,n/a,,,Husky,unknown,Unknown,,NULL,,,,n/a,25,25%,,NaN,yes,,n/a,2024.03.13,19-03-2024,
713,,oscar berg,oskarber667@gmail.com,Training,TR,2024-01-21,09.00,NULL,09:05,17:10,Huddinge,instagram,pos_export,Johan,Coco,n/a,,Unknown,playful,antibiotics,n/a,,WELCOME10,10,35,25%,,NULL,no,1,,12-01-2024,n/a,VIP
714,LEGACY-EDEL4B,ELLA BERG,ellaberg261@gmail.com,BOARDING,BD,Apr 06 2024,18:00,09:00 AM,09:35 AM,17:10,Stockholm,instagram,form,Hugo,Rocky,,17.2,male,anxious,NULL,,handle with care,NULL,,60,,yes,,N,1,ok,2024-03-29,06 Apr 2024,late pickup fee applied
715,BK_F613CHZI,OSCAR BERG,oscarber275@company.se,Nail Trim,NT,2024.03.03,13.00,14:00,,16.55,,walk-in,form,Björn,Milo,mix,NULL,U,shy,antibiotics,hypoallergenic,,,NULL,15,,1,,,n/a,,26-02-2024,,first visit
716,, ahmed ali ,ahmedali255@outlook.com,daycare,DC,03/18/2024,16:00,00.00,09:05,NaN,,insta,sheets,Ida,Charlie,Dachshund,n/a,male,anxious,,NULL,separate from big dogs,newyear,NaN,25,,,,no,4,,14 Mar 2024,03/22/2024,
717,BK_ODBLA70H,Nora Hansen,norahans581@company.se,DAYCARE,DC,2024/02/21,NULL,11.00,n/a,,Stockholm,IG,export_v1,Johan,,Beagle,,female,unknown,,NULL,,WELCOME10,5,25,,yes,sick dog,Y,,great!,05/32/2024,02/24/2024,
718,NULL,Erik Holm,erikholm735@email.com,Training,TR,Jan 24 2024,25:00,10.00,09:36,04:38 PM,Nacka,,,,,German Shepherd,,male,PLAYFUL,antibiotics,n/a,no treats,,10,35,"0,25",0,n/a,no,,great!,Jan 15 2024,01/24/2024,late pickup fee applied
719,,sofia andersson,sofiaand383@gmail.com,Nail Trim,NT,10/02/2024,10:0,18.00,09:02 AM,,STOCKHOLM,phone,,Ida,n/a,mix,,F,n/a,n/a,NaN,no treats,,0,15,,n/a,no show,n/a,,,08 Feb 2024,Feb 14 2024,first visit
720,,Sofia Andersson,sofiaand@email.com,vet shuttle,VS,24-02-2024,10:00 AM,11:00,,,Huddinge,walk-in,export_v1,,Max,n/a,12kg,M,,none,,handle with care,newyear,NULL,NaN,,YES,,N,2,ok,NULL,27/02/2024,VIP
721,LEGACY-RE7XUS, SARA LIND ,saralind@gmail.com,Daycare,,Mar 16 2024,13:00,02:00 PM,,17:10,,IG,n/a,Björn,,Poodle,32.1,Unknown,unknown,n/a,,n/a,newyear,NaN,25,,,,,,NULL,07-03-2024,NaN,late pickup fee applied
722,BK_AF3JQ0HQ,Elin Svensson,n/a,Training,TR,2024/01/30,08.00,09.00,,,Sthlm,email,sheets,Elise,,,,M,unknown,antibiotics,raw,n/a,,n/a,35,25%,0,no show,,3,,28 Jan 2024,02/02/2024,late pickup fee applied
723,BK_H5BEPNPL,emma  johansson,emmajoha203@gmail.com,vet shuttle,VS,,10.00,06:00 PM,,,Täby,,form,,Milo,French Bulldog,12kg,female,anxious,,kibble,NaN,newyear,n/a,20,25%,no,,Y,n/a,,2024/04/01,n/a,n/a
724,,KARIN LUND,karinlun@gmail.com,Daycare,DC,14 Jan 2024,09:00 AM,17.00,,,Sthlm,phone,export_v2,Ida,Rocky,French Bulldog,,Unknown,reactive,none,,,NaN,10,25,,no,weather,yes,1,n/a,04 Jan 2024,Jan 14 2024,
725,BK_FCK5TCG3,OLIVIA LIND,oliviali782@email.com,GROOMING,GR,16/02/2024,09:00 AM,10:00 AM,09:05,n/a,Stockholm,insta,,Ida,Milo,mix,unknown,n/a,n/a,none,hypoallergenic,handle with care,newyear,10%,40,25%,1,,Y,5,great!,Feb 13 2024,NULL,NaN
726,BK_ZT91YVII,NOAH ERIKSSON,noaherik618@outlook.com,Vet Shuttle,NULL,2024/01/20,10:00 AM,12:00 PM,,,Sundbyberg,phone,sheets,Greta,,Beagle,,U,PLAYFUL,insulin,hypoallergenic,no treats,WELCOME10,10%,20,,,,yes,5 ,NaN,2024-01-16,n/a,
727,LEGACY-JRXBGU,ella berg,ellaberg@gmail.com,vet shuttle,VS,29 Feb 2024,16.00,12:00 AM,NULL,NULL,Nacka,walk-in,excel,,,Chihuahua,44.6,n/a,playful,,hypoallergenic,,WELCOME10,,20.0,"0,25",No,no show,,,ok,02/25/2024,04-03-2024,VIP
728,BK_EAG3WEXF,Olivia  Lind,oliviali800@outlook.com,Daycare,DC,07/02/2024,08:00 AM,10:00 AM,09:33 AM,17:10,Solna,website,form,,Rocky,n/a,NaN,U,n/a,none,hypoallergenic,NaN,NaN,0,25,"0,25",no,,,4,great!,02/04/2024,2024/02/08,NULL
729,BK_MK9ONNRX,Erik Holm,erikholm288@gmail.com,Daycare,,2024/04/20,10:00 AM,11.00,09:05,,Solna,,export_v2,Elise,,Labrador,,female,PLAYFUL,,n/a,no treats,VIP5,n/a,25,"0,25",0,sick dog,N,1,,NaN,2024.04.25,
730,,maria lopez,maríalóp917@gmail.com,Grooming,GR,Mar 10 2024,NaN,18.00,09.32,n/a,Sundbyberg,phone,sheets,NULL,Bella,,12kg,F,shy,,hypoallergenic,n/a,NULL,10%,NULL,25%,YES,weather,,1,,Feb 29 2024,12/03/2024,
731,BK_31O18DWL,LIAM ANDERSSON,liamande114@email.com,grooming,GR,27/01/2024,16.00,17:00,,,Huddinge,IG,excel,Felix,Rocky,Dachshund,unknown,Unknown,unknown,insulin,hypoallergenic,,,n/a,40,0.25,YES,,N,5,,2024.01.23,n/a,NaN
732,,fatima  khan,fatimakh509@gmail.com,nail trim,NT,19/02/2024,10:00 AM,11:00 AM,09:24,17.55,STOCKHOLM,instagram,export_v1,David,NaN,Poodle,,NaN,NULL,,,NULL,,5,15,,No,NULL,,1,late pickup,Feb 12 2024,2024-02-20,
733,,JONAS NILSSON,jonasnil671@email.com,DAYCARE,DC,03/02/2024,13.00,09:00 PM,,,Sundbyberg,website,,,Charlie,German Shepherd,,F,n/a,none,kibble,handle with care,newyear,,25,,0,,,3,NaN,28/01/2024,2024-02-05,
734,,Elin Svensson,elinsven@email.com,VET SHUTTLE,VS,2024-04-04,09:00 AM,11:00,,16:42,STOCKHOLM,instagram,export_v1,NaN,Luna,Labrador,11.4,female,aggressive,,raw,handle with care,WELCOME10,n/a,20,25%,yes,n/a,yes,3,n/a,2024-03-29,2024-04-08,late pickup fee applied
735,LEGACY-IZJDIL,maría lópez,maríalóp21@company.se,TRAINING,TR,03/03/2024,10.00,18:00,09:05,16.38,Huddinge,IG,sheets,Elise,Charlie,Golden Retriever,unknown,female,shy,antibiotics,,NaN,,10%,,"0,25",No,NaN,,1,,,06-03-2024,late pickup fee applied
736,BK_UUCM5Q5P,Elin Svensson,elinsven320@gmail.com,nail trim,NT,Jan 27 2024,13:00,14.00,09:26,,Stockholm,,pos_export,Greta,,Husky,,F,,,hypoallergenic,separate from big dogs,newyear,NULL,15,,,,no,3,,2024-01-25,01 Feb 2024,
737,,,luispere@gmail.com,Vet Shuttle,VS,2024/02/11,16.00,12:00 AM,,17:10,Stockholm,email,export_v1,Hugo,Max,mix,,M,aggressive,,,,NaN,10%,35 SEK,,1,weather,,1,,07-02-2024,15/02/2024,late pickup fee applied
738,, ERIK HOLM ,erikholm65@gmail.com,GROOMING,GR,Apr 11 2024,10.00,06:00 PM,09:05,NaN,,instagram,excel,,,Poodle,12kg,female,calm,insulin,raw,NaN,,5,40,0.25,,no show,,3,,Apr 10 2024,2024.04.11,late pickup fee applied
739,,Erik Holm,erikholm@email.com,Vet Shuttle,VS,2024/04/14,10.00,18:00,09:05,,STOCKHOLM,phone,excel,Greta,Coco,German Shepherd,unknown,male,calm,,,handle with care,NaN,0,20,,yes,,N,1,,04/12/2024,2024/04/17,
740,,NULL,norahans@email.com,daycare,DC,21-03-2024,09.00,10.00,08.54,,Sthlm,phone,excel,David,NULL,,12kg,U,,,,,VIP5,,25,0.25,n/a,NaN,no,NaN,,03/18/2024,2024/03/26,late pickup fee applied
741,,Liam Andersson,liamande101@company.se,NAIL TRIM,NT,Feb 27 2024,09.00,10:00 AM,NaN,NULL,Sundbyberg,partner,form,Ida,Max,Beagle,30.7,F,NaN,insulin,,separate from big dogs,NULL,5,"40,0",,,NaN,,2,ok,2024/02/27,2024.03.03,
742,LEGACY-2LN150,Mikael Åström,mikaelås@gmail.com,Training,TR,2024-11-04,16:00,17.00,,,Täby,insta,excel,David,Bella,NaN,,U,aggressive,insulin,raw,,WELCOME10,,35,25%,YES,,yes,NaN,NULL,2024-04-08,2024/04/14,VIP
743,LEGACY-B2TV9Q,liam andersson,liamande@email.com,NAIL TRIM,NT,Mar 06 2024,08.00,09:00,09:05,,Stockholm,insta,excel,Hugo,Milo,Dachshund,,male,playful,insulin,,,,NaN,15,25%,,,,3,ok,01-03-2024,Mar 10 2024,n/a
744,BK_7TBX3TH9,n/a,mariamal@email.com,Boarding,BD,24-03-2024,19.00,11:00 AM,09:05,17:10,Täby,walk-in,export_v1,Ida,n/a,,,U,playful,none,raw,handle with care,,,60,,no,NaN,NaN,,ok,03/18/2024,,
745,LEGACY-VNM6OZ,Sofia Andersson,sofiaand369@gmail.com,boarding,BD,12 Feb 2024,18:00,10:00,NaN,NaN,Sundbyberg,email,,,Max,,unknown,F,,NULL,kibble,,,NaN,60,0.25,No,,no,4,late pickup,08 Feb 2024,2024-02-13,n/a
746,,David Stone,davidsto777@company.se,grooming,GR,08-02-2024,09.00,10:00 AM,,n/a,Solna,walk-in,export_v2,Björn,NaN,French Bulldog,12kg,male,reactive,,,,WELCOME10,n/a,twentyfive,25%,yes,,NaN,1,,2024.01.31,12 Feb 2024,late pickup fee applied
747,LEGACY-8QPPXZ,Ana García,anagarci697@company.se,Nail Trim,NT,Mar 24 2024,04:00 PM,17.00,08:51,,Stockholm,website,NaN,Johan,Charlie,,,female,NaN,insulin,n/a,n/a,,5,15,,1,,N,NULL,,22-03-2024,2024/00/12,first visit
748,,frida karlsson,fridakar22@company.se,VET SHUTTLE,VS,2024-03-31,13.00,21.00,,,STOCKHOLM,website,form,Johan,Coco,Dachshund,12kg,female,anxious,none,,,,,20,,YES,no show,no,1,,2024/03/27,2024-03-31,
749,NULL,LIN CHEN,linchen450@email.com,Nail Trim,NT,07-04-2024,09:00 AM,10:00 AM,,17:10,Sundbyberg,walk-in,NaN,,Rocky,Labrador,,male,playful,NaN,,no treats,,,15,25%,yes,no show,Y,,NULL,2024.03.29,10 Apr 2024,
750,BK_TP870B1X,LIN CHEN,linchen450@email.com,Daycare,n/a,2024.03.08,10.00,12.00,09.37,,Huddinge,phone,export_v2,Ida,,,unknown,female,shy,,,,,NaN,60kr,25%,No,,N,,n/a,29-02-2024,08-03-2024,
751,,NULL,,Boarding,BD,2024-01-24,05:30 PM,08.30,,17:10,Nacka,phone,sheets,,,Dachshund,34.3,NaN,playful,antibiotics,,separate from big dogs,,,60,"0,25",YES,,yes,4,ok,21-01-2024,2024/01/27,
752,,Erik Holm,erikholm288@gmail.com,Boarding,BD,2024/03/06,18:00,09.00,,,,NULL,form,,Coco,NULL,,U,shy,none,,handle with care,NaN,5,60.00,0.25,no,weather,,,,03/06/2024,10-03-2024,late pickup fee applied
753,BK_EA2P3DTP,elin svensson,elinsven@gmail.com,TRAINING,TR,Apr 17 2024,09:00 AM,17.00,NaN,17:15,Sthlm,walk-in,pos_export,Hugo,Milo,MIXED,,Unknown,,insulin,,handle with care,,,35,0.25,,sick dog,,NaN,,2024-04-07,2024-04-18,
754,n/a,Nora Hansen,norahans358@company.se,TRAINING,TR,2024/02/19,09:00,11.00,,17:10,Nacka,instagram,sheets,Hugo,Coco,Golden Retriever,,U,unknown,antibiotics,,n/a,NULL,n/a,35,,yes,n/a,NULL,NaN,,2024-02-17,NULL,VIP
755,NaN,Nora Hansen,norahans358@company.se,TRAINING,TR,2024/04/26,09:00 AM,10:00,,17.37,Stockholm,website,,,Milo,Mixed,n/a,male,playful,antibiotics,hypoallergenic,NULL,,,,0.25,no,,no,,,22 Apr 2024,Apr 29 2024,
756,,Elin Svensson,elinsven661@email.com,Boarding,BD,2024/01/02,18:00,10.00,,NaN,STOCKHOLM,email,form,Felix,,,35.1,NaN,,,kibble,NaN,,n/a,60.00,,YES,,n/a,,,2023.12.24,07-01-2024,first visit
757,BK_QR63XTC1,ella berg,ellaberg@email.com,Nail Trim,NT,2024/02/22,01:00 PM,02:00 PM,09:05,NULL,Sundbyberg,partner,,Björn,Luna,n/a,12.8,F,n/a,NaN,hypoallergenic,no treats,,5,15,,1,NaN,NaN,5,,14/02/2024,2024-13-05,
758,,Luis P.,luispere745@outlook.com,NAIL TRIM,NULL,17 Jan 2024,09:00 AM,10:00 AM,08.53,04:58 PM,Stockholm,walk-in,pos_export,Björn,,,12kg,Unknown,NULL,,,,newyear,5,15,25%,no,weather,N,,great!,2024.01.07,19 Jan 2024,first visit
759,BK_P02TJZAI,jonas nilsson,jonasnil669@company.se,Nail Trim,NT,2024-02-19,04:00 PM,18:00,09:05,,,phone,pos_export,Clara,Milo,Husky,4.4,U,shy,,hypoallergenic,no treats,,5,15,,YES,,N,5,ok,2024/02/16,21-02-2024,
760,LEGACY-42XGF1,oskar berg,,training,,01/19/2024,04:00 PM,18:00,,17.55,NULL,,sheets,David,NaN,Golden Retriever,,U,unknown,,kibble,n/a,NULL,5,,25%,YES,,no,,,2024-01-13,2024/01/22,first visit
761,LEGACY-W61ZMA,Ella  Berg,ellaberg691@outlook.com,nail trim,NT,2024-01-05,10.00,11:00 AM,,,Täby,IG,excel,Greta,Charlie,MIXED,n/a,female,anxious,none,,NaN,,5,15,,YES,n/a,no,,great!,28-12-2023,,late pickup fee applied
762,, ella berg ,ellaberg@gmail.com,grooming,GR,Apr 18 2024,10.00,12.00,09.37,,Stockholm,n/a,excel,Hugo,Charlie,Beagle,,male,unknown,none,hypoallergenic,,newyear,0,40,"0,25",NULL,,,3,ok,04/17/2024,n/a,
763,,luis p.,luispere@email.com,Boarding,BD,01/26/2024,05:30 PM,25:00,09:29,17:10,Huddinge,email,export_v2,Ida,Rocky,German Shepherd,,NULL,reactive,,raw,NULL,,5,60,,No,NaN,,n/a,NULL,18-01-2024,31/01/2024,VIP
764,,SARA LIND,saralind@gmail.com,Nail Trim,NT,2024.04.25,10.00,18:00,09:05,,Solna,partner,form,Greta,Bella,Dachshund,,U,,insulin,kibble,NULL,VIP5,,15,"0,25",,,,,late pickup,04/24/2024,30/04/2024,first visit
765,,Emma Johansson,emmajoha463@gmail.com,Training,TR,2024.04.05,01:00 PM,15.00,,,Sundbyberg,walk-in,n/a,Björn,Charlie,Dachshund,,female,shy,antibiotics,NULL,handle with care,,,35,,no,,,,,02/04/2024,Apr 10 2024,late pickup fee applied
766,,Olivia Lind,oliviali@gmail.com,Nail Trim,NT,01/21/2024,01:00 PM,21:00,,,,partner,export_v1,Anna,Milo,NULL,7.1,male,calm,antibiotics,,separate from big dogs,,,15,0.25,,,NULL,3,,01/12/2024,22 Jan 2024,VIP
767,,FRIDA KARLSSON,fridakar224@outlook.com,Nail Trim,,25/04/2024,16.00,17:00,,,Solna,partner,,Greta,Bella,NaN,unknown,U,aggressive,,,,,5,15,,,,N,NaN,,15-04-2024,2024-04-25,late pickup fee applied
768,BK_CR9453J4,LIAM ANDERSSON,liamande@email.com,Daycare,DC,Mar 05 2024,08:00 AM,04:00 PM,,NULL,STOCKHOLM,phone,export_v1,,Bella,Poodle,unknown,female,calm,,,,WELCOME10,,25,25%,yes,no show,,2,ok,Feb 28 2024,03/05/2024,first visit
769,,Ella  Berg,ellaberg691@outlook.com,BOARDING,BD,03/14/2024,19:00,10:00,09.10,17:10,Nacka,instagram,form,Johan,Coco,Dachshund,,F,reactive,antibiotics,kibble,,NaN,5,60,,no,weather,Y,2,,2024.03.11,Mar 19 2024,first visit
770,BK_822JQ2I7,maría lópez,,Grooming,GR,12/01/2024,10.00,18:00,08:44 AM,17.39,n/a,,excel,Clara,,French Bulldog,16.5,female,PLAYFUL,,,,n/a,10,40,0.25,no,,no,3,,04-01-2024,12-01-2024,late pickup fee applied
771,BK_UJG9W1UJ,Luis  Perez,luispere760@company.se,Grooming,GR,2024-04-10,09:00 AM,17:00,09:05,17:10,STOCKHOLM,,sheets,n/a,Coco,Beagle,7.9,NULL,playful,n/a,raw,handle with care,n/a,,40,0.25,,,,NaN,NULL,2024.04.06,2024.04.13,
772,,sara lind,saralind@gmail.com,TRAINING,TR,2024/04/11,9am,09:00 PM,,NaN,Stockholm,walk-in,n/a,David,Charlie,French Bulldog,,U,playful,,raw,,newyear,5,35,,no,sick dog,NaN,1,NULL,03/04/2024,04/13/2024,
773,,frida karlsson,fridakar@email.com,Nail Trim,NT,30/03/2024,08:00,09:00 AM,09:05,16.47,Nacka,,sheets,Hugo,Luna,Husky,45.0,,PLAYFUL,,raw,separate from big dogs,,n/a,15,,,no show,no,3,NULL,03/20/2024,2024/03/30,
774,,mikael astrom,mikaelås991@email.com,Training,TR,Feb 04 2024,13.00,09:00 PM,,17:10,,walk-in,NaN,Greta,,MIXED,,Unknown,anxious,none,raw,,newyear,NULL,35,"0,25",No,NULL,,5,great!,28/01/2024,2024.02.06,first visit
775,LEGACY-GAN3N1, Jonas Nilsson ,jonasnil950@outlook.com,training,TR,2024-13-05,08.00,16:00,,17:10,Sthlm,,export_v1,Johan,Milo,,12kg,female,unknown,,hypoallergenic,no treats,n/a,5,35,,YES,sick dog,,3,,2024/03/20,29-03-2024,VIP
776,,Ella Berg,ellaberg709@gmail.com,Grooming,GR,16/04/2024,08:00 AM,16.00,,04:35 PM,Stockholm,,excel,,,,21.0,Unknown,aggressive,antibiotics,kibble,NaN,,10,40,0.25,1,,Y,4,NaN,Apr 07 2024,2024/04/19,
777,LEGACY-ZQ03DU,n/a,ellaberg464@email.com,Nail Trim,NT,2024-04-16,NaN,15:00,08:56,,Solna,email,export_v2,Johan,Charlie,mix,,F,reactive,none,,,newyear,10%,15,,n/a,,NULL,5,NULL,n/a,2024.04.16,late pickup fee applied
778,,Mikael Åström,mikaelås@email.com,NAIL TRIM,NT,2024-02-28,10:00,06:00 PM,09:05,,Nacka,NULL,form,Clara,,Poodle,42.0,Unknown,calm,,,,newyear,,15,,yes,NaN,,5,,2024-02-20,29 Feb 2024,
779,,Karin Lund,karinlun841@email.com,TRAINING,n/a,2024.02.18,16.00,25:00,,,,partner,pos_export,Elise,,,8.3,F,calm,,hypoallergenic,,NaN,NULL,35,25%,no,no show,,5 ,great!,2024.02.11,2024-02-21,NaN
780,,ana g.,anagarci91@email.com,VET SHUTTLE,VS,2024-04-27,04:00 PM,17:0,09:05,,Stockholm,email,export_v2,n/a,Coco,Poodle,,female,n/a,insulin,,NaN,,,20,"0,25",,no show,n/a,,great!,04/18/2024,2024/04/28,late pickup fee applied
781,,LIN CHEN,linchen811@email.com,Nail Trim,NT,2024.02.21,13:00,09:00 PM,09:02 AM,17:10,Solna,phone,pos_export,,Luna,,NaN,F,,,,no treats,VIP5,,15,25%,0,weather,NaN,5,great!,2024.02.18,2024-02-25,late pickup fee applied
781,LEGACY-6040F5,MARIAM ALI,mariamal341@gmail.com,Daycare,DC,24-02-2024,04:00 PM,06:00 PM,,05:37 PM,STOCKHOLM,email,export_v2,NaN,Charlie,NULL,,U,calm,,,no treats,,,25.0,,,,no,NaN,,2024-02-21,2024.02.27,
783,,Liam Andersson,n/a,nail trim,NT,11 Apr 2024,13:00,14:00,,,n/a,n/a,excel,,Milo,Chihuahua,34.1,F,shy,none,kibble,handle with care,,,,0.25,no,NaN,,2,,03 Apr 2024,2024-13-05,NULL
784,LEGACY-8QRX85,Emma Johansson,n/a,Daycare,DC,Feb 20 2024,,9am,09:18 AM,17:10,Nacka,,pos_export,,Charlie,German Shepherd,NaN,M,,none,kibble,no treats,n/a,,25,,,sick dog,,5,,17 Feb 2024,2024.02.21,NaN
785,LEGACY-TAK8AO,OLIVIA LIND,oliviali@gmail.com,Boarding,BD,2024-02-16,19:00,11:00,,05:53 PM,Nacka,email,excel,Clara,Rocky,Mixed,unknown,F,reactive,NULL,,separate from big dogs,NaN,NaN,60,25%,0,no show,no,,NULL,2024-02-07,17/02/2024,late pickup fee applied
786,BK_9EFVBREV,Oscar Berg,oscarber577@email.com,Daycare,DC,2024.03.23,10:00 AM,18:0,n/a,,Stockholm,email,export_v1,Ida,Charlie,MIXED,26.6,U,PLAYFUL,,raw,separate from big dogs,newyear,5,25,"0,25",no,,N,5 ,ok,21/03/2024,2024.03.24,late pickup fee applied
787,,Sofia Andersson,sofiaand747@gmail.com,Training,TR,28/03/2024,10.00,12:00 PM,09.02,,Sthlm,,sheets,Björn,,MIXED,unknown,female,,NULL,,,n/a,0,35,"0,25",,,,4,NULL,Mar 23 2024,Mar 28 2024,
788,BK_ZRLQ9WCL,ella berg,ellaberg959@outlook.com,grooming,GR,Feb 21 2024,09:00 AM,10:00,09:05,NaN,Solna,partner,export_v1,Clara,Charlie,mix,,Unknown,reactive,antibiotics,raw,no treats,,5,40,,yes,weather,NULL,5,,Feb 21 2024,Feb 22 2024,late pickup fee applied
789,,NORA HANSEN,norahans10@email.com,Grooming,GR,02-02-2024,09.00,17:00,,05:09 PM,Täby,insta,pos_export,Björn,Milo,Husky,12kg,M,NULL,,hypoallergenic,handle with care,WELCOME10,10%,40,,yes,sick dog,Y,5,,28/01/2024,2024-02-02,first visit
