payment_id,booking_id,customer_email,amount_gross,currency,tax_amount,fee_amount,amount_net,status,payment_method,gateway,gateway_payment_ref,invoice_no,receipt_no,paid_at,refunded_at,refund_ref,country_of_card,card_brand,last4,installments,chargeback_flag,created_at,source_system,notes
900829,1180,user7147@gmail.com,NaN,SEK ,NaN,1.94,,paid,bank transfer,stripe,,,,yesterday,n/a,,ES,,,,,2024-04-05 08:59,manual_sheet,manual correction
900830,55,mariamal123@company.se,25,€,,,,Pending,cash,adyen,,INV-202405-8854,,,NULL,re_KA8S6XKN6U,NaN,,,,,2024/05/09 21:19,manual_sheet,
900831,871,NaN,25,sek,6.25,2.23,,PAID,SWISH,klarna,pi_TI4U2FPFVDTP,,RCPT_D6SZ4XE,01/01/2024 13:20,NaN,re_KG6UAZKIL0,GB,VISA,,,no,2024/01/01 13:20,square_export,duplicate
900832,640,n/a,40,Sek,NULL,,,failed,card,klarna,,,,Mar 29 2024 22:56,,NULL,SE,,,NaN,1,,,duplicate
900833,1002,jonasnil@email.com,35,,,NULL,,refunded,bank_transfer,adyen,pi_3UQZFCOQ2YHJ,INV-202404-9754,,,,NaN,PT,,,3,no,2024-04-06 18:39,pos,duplicate
900834,475,anagarci16@gmail.com,35,SEK ,,"1,50",,Refunded,,klarna,,,,2024-04-19 16:46,,NaN,SE,,9387,1,no,,stripe_export,partial refund
900835,109,user4038@gmail.com,,Sek,3.75,1.94,,failed,n/a,manual,,,,,,,,,,NaN,,2024-02-23 09:31,manual_sheet,
900836,55,oscarber524@email.com,35,SEK,,"1,50",n/a,Paid,cash,adyen,pi_T0BXG9ZRX7U7,,,Apr 22 2024 17:30,NaN,n/a,NO,amex,,one,NULL,2024/04/22 17:30,manual_sheet,manual correction
900837,573,jonasnil@email.com,20,Sek,,,,Pending,cash,square,,,RCPT_PMPGTZK,04/05/2024 10:16,NULL,NULL,NaN,,NULL,one,1,,manual_sheet,
900838,520,davidsto@gmail.com,15,sek,,,,refunded,invoice,square,,,NULL,,2024-03-15 18:18,NaN,GB,NULL,,,,2024-03-15 18:18,,
900839,832,jonasnil@email.com,60.00,SEK ,,,,Refunded,card,adyen,n/a,,,2024-04-26T09:40:00,NULL,,NaN,visa,n/a,2,yes,2024-04-26 09:40,manual_sheet,duplicate
900840,432,oscarber650@outlook.com,60,Sek,NULL,NULL,56.76,Refunded,Klarna,stripe,ch_UDYDU7JASS,,RCPT_OJCTIDK,2024/04/16 19:43,n/a,n/a,,NULL,n/a,one,yes,2024/04/16 19:43,stripe_export,manual correction
900841,879,user5878@gmail.com,25,SEK ,,,,paid,invoice,square,,,,05/02/2024 18:17,NaN,,,,2779,,no,2024-02-05 18:17,,
900842,94,NaN,35,Sek,,,,Refunded,cash,n/a,,,,Mar 14 2024 18:59,NaN,n/a,SE,n/a,,,,2024/03/14 18:59,NULL,partial refund
900843,172,noaherik618@outlook.com,35,€,,,32.48,Pending,card,klarna,ch_73BIA6RRS7,INV-202403-2416,,2024-03-07T10:27:00,,,ES,mastercard,6470,one,,,pos,manual correction
900844,645,user9290@email.com,35,EUR,8.75,2.52,,FAILED,Card,manual,pi_6FFBMQ04EWUU,INV-202404-4138,,,,n/a,PT,VISA,2651,one,no,,stripe_export,
900845,1186,NULL,,SEK,6.25,,,FAILED,Klarna,square,,INV-202401-3077,,,,NaN,ES,visa,,NULL,no,,pos,NULL
900846,372,NULL,40,SEK,10.0,,,pending,card,stripe,pi_DAX4CYFO30DC,,,10/05/2024 22:17,NULL,,GB,visa,7884,3,NULL,2024-05-10 22:17,pos,NaN
900847,1105,user5834@gmail.com,NULL,SEK,,,,Paid,,stripe,pi_PFRPF6TN0TOB,INV-202402-9134,,Feb 17 2024 10:07,NaN,re_DD945G8QB9,NULL,visa,,one,,2024/02/17 10:07,,NaN
900848,602,user7860@gmail.com,20,€,5.0,,,FAILED,Klarna,square,ch_YSHR92RD6J,INV-202401-8660,,17/01/2024 18:58,,NaN,NaN,visa,,,,2024-01-17 18:58,stripe_export,duplicate
900849,753,user4389@gmail.com,20,SEK,NULL,,,failed,card,adyen,,INV-202402-2139,RCPT_WDQETGI,Feb 21 2024 11:43,,NULL,ES,NaN,,NULL,,,stripe_export,
900850,536,erikholm746@gmail.com,60,Sek,,n/a,,payed,swish,klarna,ch_N6H846HZW6,,NaN,n/a,NULL,NULL,NULL,visa,3040,3,1,NaN,stripe_export,duplicate
900851,342,user6871@email.com,25.00,EUR,6.25,"1,50",22.77,FAILED,SWISH,square,,NaN,,,,,PT,,,one,,NULL,,
900852,6,maríalóp21@company.se,25,SEK,,,,payd,swish,klarna,pi_U6P77GZ4JLO3,INV-202402-2647,RCPT_UH5PNKI,2024-02-30 12:00,,n/a,SE,,,,,2024/02/28 07:01,,duplicate
900853,10,anagarci@gmail.com,35,sek,,2.52,NaN,paid,Klarna,manual,,,,28/01/2024 10:59,NULL,n/a,NULL,NaN,8164,n/a,1,,,manual correction
900854,557,karinlun@gmail.com,40,€,10.0,2.66,,payed,SWISH,manual,n/a,,RCPT_4EYSLNG,2024-03-14 13:32,,,n/a,,,NaN,,2024/03/14 13:32,manual_sheet,
900855,402,ellaberg952@outlook.com,35,EUR,,2.52,32.48,NULL,invoice,klarna,ch_SQCZDK6OCC,,,2024/03/07 12:54,NULL,NaN,ES,,,2,,,manual_sheet,duplicate
900856,1077,jonasnil31@outlook.com,20,EUR,,,,FAILED,invoice,klarna,pi_EWE18YYCZN4V,INV-202404-3020,,2024/04/26 20:29,,,GB,VISA,,,,2024/04/26 20:29,stripe_export,duplicate
900857,830,karinlun@gmail.com,60,EUR,,NaN,56.76,PAID,bank transfer,adyen,,NULL,,2024/04/08 14:51,,NaN,,visa,7936,,,2024/04/08 14:51,NaN,partial refund
900858,385,liamande293@outlook.com,20,Sek,,,,Pending,cash,klarna,,INV-202404-5729,RCPT_IHWPRS0,05/04/2024 13:33,,,PT,,,NULL,yes,,,
900859,284,n/a,25,Sek,,2.23,n/a,FAILED,n/a,square,,NaN,RCPT_IG29DD9,Feb 07 2024 08:36,n/a,re_V77BHO2UZH,n/a,,,NULL,,2024/02/07 08:36,,
900860,216,luispere582@gmail.com,15,SEK ,,n/a,,pending,SWISH,square,,INV-202403-7589,RCPT_YJ459M8,2024/03/02 09:54,NaN,NULL,GB,,,1,,2024-03-02 09:54,,
900861,466,user1389@gmail.com,40,SEK ,10.0,,37.34,failed,bank transfer,,pi_DFE4IM6QK00H,INV-202403-3190,NULL,Mar 17 2024 15:38,,n/a,GB,amex,,,,2024-03-17 15:38,,duplicate
900862,123,user6060@email.com,15,SEK ,,,NULL,FAILED,card,NaN,ch_EKR5OR8FVQ,,,2024-04-22 13:10,,n/a,SE,NaN,4706,one,,2024-04-22 13:10,pos,manual correction
900863,360,pedrosil@gmail.com,60,sek,,,,Refunded,Card,stripe,,INV-202403-2033,RCPT_S90EUSC,2024/03/22 17:48,,n/a,,,1016,,NULL,2024/03/22 17:48,pos,
900864,591,NaN,15,SEK ,3.75,,NULL,paid,card,NaN,,NaN,RCPT_6SQ7IP3,,,,,VISA,,one,1,,,manual correction
900865,218,user8940@email.com,60,Sek,,"1,50",,payd,cash,stripe,pi_BZ7MX7LUNEYE,,,2024-03-20T16:43:00,,re_NSKXFVH86E,,,,2,,2024/03/20 16:43,stripe_export,
900866,99999,NULL,15,sek,3.75,"1,50",13.06,Refunded,invoice,stripe,,,,2024-05-09 13:27,,,SE,VISA,NULL,,yes,,pos,manual correction
900867,491,saralind733@gmail.com,20,EUR,,,,refunded,bank_transfer,adyen,,,,26/04/2024 14:36,NaN,n/a,NO,VISA,,,,2024/04/26 14:36,pos,NULL
900868,510,NULL,15,Sek,,"1,50",13.06,Paid,swish,square,ch_VUV9B7ROXO,NaN,,2024-01-12T08:05:00,,,SE,,1050,one,0,2024/01/12 08:05,n/a,n/a
900869,3,elinsven653@email.com,40,EUR,NULL,,37.34,Pending,SWISH,stripe,NULL,INV-202404-8641,RCPT_96B1KJ1,Apr 19 2024 19:38,,,NULL,n/a,n/a,one,,2024-04-19 19:38,,manual correction
900870,878,NaN,20,SEK,5.0,,17.92,payd,bank_transfer,stripe,,,NULL,09/01/2024 09:01,,,,VISA,,1,n/a,2024-01-09 09:01,,duplicate
900871,134,norahans581@company.se,60,SEK,,,,Refunded,invoice,stripe,,,RCPT_0QJKG2Y,2024-02-18T17:59:00,n/a,n/a,,mastercard,6882,one,,,stripe_export,
900872,676,user5368@gmail.com,20,€,,"1,50",,refunded,Card,stripe,ch_MKZBWA9NPT,,RCPT_4N1H6SR,2024/02/02 08:59,,,PT,visa,,,,2024/02/02 08:59,stripe_export,NULL
900873,954,oscarber830@gmail.com,,€,5.0,,,failed,invoice,klarna,pi_5WERS9IN6PDQ,INV-202401-4292,,24/01/2024 14:54,,,SE,NaN,1688,,1,,,
900874,1069,anagarci@email.com,60,SEK,15.0,3.24,56.76,Refunded,,adyen,ch_CB370T4L0S,INV-202402-3068,,11/02/2024 20:32,,NULL,PT,n/a,,2,n/a,,pos,manual correction
900875,21,user9112@email.com,15,,3.75,,,Pending,SWISH,manual,,INV-202404-7275,,2024-04-25T10:17:00,NULL,n/a,SE,visa,,2,yes,2024-04-25 10:17,,duplicate
900876,392,saralind@gmail.com,40,sek,10.0,,NULL,payd,swish,stripe,pi_YSE9EMSH74QE,NaN,RCPT_V11NZ2S,08/02/2024 08:48,NULL,re_BVIC96WW57,NO,,9518,NULL,n/a,,pos,manual correction
900877,1055,oliviali965@email.com,35,SEK,8.75,2.52,n/a,payd,swish,adyen,,INV-202404-8777,,Apr 28 2024 22:07,NaN,re_H0E0KBIXGB,PT,,NaN,,,,NULL,NULL
900878,539,user2236@email.com,25,€,,"1,50",22.77,FAILED,Klarna,n/a,n/a,,n/a,2024-04-23 20:15,n/a,,GB,mastercard,,one,,2024/04/23 20:15,square_export,
900879,1146,mariamal848@company.se,35,€,8.75,,NaN,paid,cash,klarna,,INV-202402-4640,,2024-02-20 13:13,,NaN,,visa,,n/a,yes,,stripe_export,n/a
900880,879,user6807@email.com,60,Sek,15.0,,56.76,payed,Card,stripe,,,RCPT_Z4I1MG6,,,,,visa,,n/a,yes,,stripe_export,
900881,410,user5781@email.com,25,€,6.25,"1,50",,pending,invoice,square,ch_K7LOT1K4FR,INV-202405-3295,RCPT_38FZG4I,,,,,NaN,,1,NULL,,square_export,
900882,1183,emmajoha970@company.se,20,SEK,n/a,,NaN,payed,card,square,NaN,,,Feb 05 2024 16:43,NULL,NULL,GB,,,,0,2024-02-05 16:43,stripe_export,duplicate
900883,578,ahmedali789@outlook.com,35,SEK,8.75,,,PAID,cash,klarna,,,,2024/01/06 17:01,,n/a,NO,NULL,7854,,,,,
900884,794,NaN,15,SEK ,,,,refunded,bank_transfer,manual,ch_ZOWYW0Z1QJ,,RCPT_2RUQ3US,11/02/2024 08:31,2024-02-11 08:31,n/a,n/a,,,2,0,,,
900885,2677,oskarber759@company.se,NaN,€,15.0,3.24,,paid,NaN,adyen,ch_XT64OM26NJ,,NaN,Feb 08 2024 15:49,,NULL,SE,amex,,2,1,,stripe_export,duplicate
900886,653,emmajoha970@company.se,40,SEK ,,2.66,,refunded,Klarna,stripe,,,,NULL,,n/a,ES,,,1,no,,square_export,duplicate
900887,1005,oliviali965@email.com,NULL,,,n/a,NULL,paid,cash,stripe,ch_AZUHW3WFP0,,,Apr 30 2024 19:29,,NaN,PT,n/a,,1,NaN,,stripe_export,
900888,325,karinlun@gmail.com,20,SEK ,,,17.92,PAID,swish,stripe,NaN,,RCPT_UT7WQEA,2024/02/05 18:25,,n/a,,,,NaN,1,,,
900889,102,user4613@email.com,60,EUR,15.0,,,paid,invoice,klarna,,,RCPT_C4CT16X,2024-05-02 11:50,,re_FKV5G9XW3T,SE,VISA,,one,,,pos,manual correction
900890,1044,user1953@gmail.com,,€,8.75,,32.48,Paid,Card,manual,ch_PUQ5XTPW74,,RCPT_EUXPSGN,2024-04-19 09:33,,re_GKONA7T7FM,ES,,6445,one,NaN,2024-04-19 09:33,manual_sheet,duplicate
900891,776,NaN,NULL,EUR,5.0,,,paid,Klarna,square,ch_L6HJD4BUEK,INV-202404-2582,,Apr 26 2024 14:15,,,ES,,,1,NaN,2024/04/26 14:15,manual_sheet,manual correction
900892,955,linchen450@email.com,15,Sek,,,,NULL,bank transfer,adyen,,,RCPT_3ZC0Z3L,May 01 2024 16:34,NULL,,SE,,NULL,NULL,NaN,,square_export,duplicate
900893,439,user5871@email.com,15,SEK,NULL,,,pending,n/a,adyen,n/a,,,,NaN,NaN,NULL,,6800,,NULL,,square_export,duplicate
900894,609,noaherik@email.com,25,€,,,22.77,FAILED,bank transfer,klarna,pi_E7TNEW4KPSK8,,RCPT_ETQ939M,2024-03-22T14:35:00,,,,amex,,n/a,,,manual_sheet,
900895,7,saralind733@gmail.com,35,EUR,8.75,,n/a,Paid,card,stripe,,NULL,,2024-01-20 19:52,NaN,,PT,,,,,,square_export,NaN
900896,237,sofiaand747@gmail.com,35,Sek,8.75,"1,50",,pending,bank_transfer,manual,,,RCPT_UMGNOLG,2024-03-07T13:48:00,NaN,re_I57OPBRWYZ,NO,,n/a,,,2024/03/07 13:48,manual_sheet,duplicate
900897,230,oskarber@gmail.com,n/a,EUR,,2.52,,payd,,,,,RCPT_GKMQV7A,2024-01-24T09:04:00,NaN,,GB,,n/a,,,,,
900898,989,user8814@gmail.com,,Sek,6.25,2.23,22.77,FAILED,bank transfer,manual,ch_K3RGNBDB7M,INV-202402-8803,,2024/02/16 07:49,NaN,,GB,NULL,,1,,2024/02/16 07:49,n/a,partial refund
900899,1035,,40,sek,10.0,NULL,,FAILED,cash,square,pi_0PC4YU1WEQ8O,,,28/03/2024 07:28,NULL,NULL,,,,NaN,yes,2024-03-28 07:28,manual_sheet,
900900,1186,user5577@email.com,15,EUR,3.75,1.94,,Refunded,invoice,n/a,pi_4NC5E9R96AP5,INV-202402-4285,RCPT_N6VJVQR,,2024-02-21 09:45,,ES,NULL,,2,no,2024-02-21 09:45,pos,
900901,1120,liamande101@company.se,35,EUR,,,32.48,,bank_transfer,adyen,,,,Feb 24 2024 16:17,NULL,NaN,GB,mastercard,9846,1,NaN,2024-02-24 16:17,manual_sheet,partial refund
900902,1078,oskarber@gmail.com,40,Sek,10.0,"1,50",,FAILED,NaN,adyen,,,NaN,,n/a,NaN,GB,visa,7729,one,,2024/04/17 20:31,square_export,
900903,1146,user1920@email.com,15,SEK ,3.75,,13.06,paid,card,klarna,,,RCPT_CN19GI0,,,NULL,,visa,,,NaN,2024/01/03 08:08,pos,
900904,917,NaN,60,sek,15.0,3.24,,PAID,invoice,square,ch_KWBLV6Q8N2,INV-202401-7131,,2024/01/06 20:10,NaN,re_55VGUX1ADT,,,,one,yes,2024/01/06 20:10,square_export,NULL
900905,679,karinlun871@gmail.com,15,SEK ,,n/a,,Refunded,invoice,stripe,pi_WL3I9C9ZLE60,NaN,RCPT_LXX9TR8,,n/a,NULL,GB,,n/a,NaN,0,,manual_sheet,
900906,421,linchen175@outlook.com,20,SEK,,2.08,,PAID,Card,stripe,pi_ROZPAI5FXQZ6,INV-202405-2352,NULL,NaN,,re_3BTGPXSJZY,,NULL,NaN,,NaN,,,
900907,954,user3773@gmail.com,60,SEK ,15.0,3.24,,Refunded,SWISH,adyen,pi_H5AIOYPLVFIE,INV-202404-8535,,Apr 24 2024 19:13,n/a,,NULL,amex,2495,,,,pos,partial refund
900908,49,maríalóp229@email.com,20,sek,5.0,,,failed,Klarna,stripe,,n/a,,,,n/a,PT,amex,,one,1,2024/04/21 15:28,square_export,partial refund
900909,852,anagarci713@email.com,n/a,€,8.75,,,pending,swish,stripe,,INV-202403-2864,,,NaN,,,NaN,,one,1,2024/03/02 15:32,pos,duplicate
900910,153,user6215@gmail.com,15,sek,NaN,NaN,,FAILED,bank_transfer,stripe,,,,,,n/a,PT,,,,no,2024-03-18 17:25,,
900911,426,user2810@email.com,n/a,SEK ,6.25,,22.77,payd,SWISH,adyen,NaN,INV-202403-9737,,10/03/2024 10:38,NULL,NaN,ES,NaN,7412,,no,2024-03-10 10:38,,partial refund
900912,304,sofiaand316@company.se,15,SEK,,,,pending,invoice,klarna,,NULL,,2024-03-02T18:15:00,NaN,,NaN,,1390,,1,,,partial refund
900913,358,NaN,35,sek,,,,failed,bank transfer,stripe,,,,2024-04-04T21:01:00,,,,visa,,3,0,n/a,manual_sheet,duplicate
900914,1176,user6795@email.com,35,EUR,,2.52,,Refunded,SWISH,adyen,,INV-202405-3875,NULL,,,NULL,,amex,,2,,2024/05/07 16:23,stripe_export,manual correction
900915,626,oskarber@gmail.com,25,SEK ,,"1,50",,PAID,Card,manual,,,,Feb 12 2024 18:00,,NULL,PT,,,NULL,,,pos,
900916,550,,,NULL,,2.23,,payed,,klarna,,INV-202404-9984,RCPT_D8UI896,,NULL,re_6I6QOTGGZE,,amex,n/a,3,,2024/04/29 22:27,manual_sheet,partial refund
900917,732,jonasnil950@outlook.com,25,Sek,6.25,"1,50",,payed,bank transfer,manual,NULL,,RCPT_DK1PWXX,07/03/2024 08:50,,re_H6AV5UJWHM,,NULL,,NULL,,2024/03/07 08:50,square_export,manual correction
900918,176,n/a,60,€,,NULL,56.76,failed,cash,manual,,,,2024-02-30 12:00,,NULL,PT,,,,0,2024-04-09 13:58,,
900919,56,noaherik618@outlook.com,35,EUR,,2.52,,,card,manual,,,,03/02/2024 21:51,NaN,,NO,mastercard,,n/a,1,2024/02/03 21:51,manual_sheet,
900920,1189,liamande293@outlook.com,,Sek,3.75,"1,50",n/a,Pending,Card,manual,,NULL,,2024-05-05 14:42,,NULL,PT,mastercard,,,,,square_export,manual correction
900921,622,pedrosil201@outlook.com,60,,,n/a,56.76,payd,card,klarna,,INV-202404-3718,NaN,2024-04-20 13:41,,NULL,,,2671,NaN,1,,,partial refund
900922,99,user4421@gmail.com,35,€,8.75,"1,50",,failed,Card,adyen,pi_C88D2CQQLFN5,,RCPT_G9Z36JY,2024-03-23T21:58:00,,re_MD5QXWHHAI,,,8560,,,2024-03-23 21:58,stripe_export,duplicate
900923,1106,user9075@gmail.com,15,Sek,,,,Pending,bank_transfer,adyen,NaN,NaN,RCPT_MMG98C7,Jan 10 2024 15:42,,,NaN,mastercard,1017,NaN,,2024/01/10 15:42,manual_sheet,partial refund
900924,959,user9571@email.com,15,EUR,NaN,1.94,13.06,payd,bank_transfer,,,,,2024-04-29T21:41:00,,,,n/a,,,1,,square_export,partial refund
900925,317,NaN,25,sek,6.25,2.23,,Refunded,invoice,stripe,NaN,INV-202401-4773,,2024/01/13 14:35,,NaN,NO,,,,1,,square_export,
900926,316,ahmedali547@outlook.com,20,SEK ,5.0,,,Pending,Klarna,square,,INV-202402-1087,RCPT_4LKJB6W,,NaN,NaN,ES,NaN,NaN,3,yes,2024-02-10 15:26,manual_sheet,partial refund
900927,120,karinlun175@email.com,60,SEK ,15.0,,56.76,payed,SWISH,square,ch_KDXZMW4OKB,,,Apr 21 2024 14:15,NaN,re_7U0D5ZELM0,SE,visa,8320,1,,2024-04-21 14:15,manual_sheet,
900928,1022,user6002@gmail.com,40,Sek,,,,n/a,bank_transfer,stripe,,,,04/02/2024 19:45,,NULL,NO,,,,0,,pos,partial refund
900929,978,elinsven10@gmail.com,25,SEK ,,,,failed,SWISH,klarna,pi_DGCN9H27HAJ1,,,Jan 13 2024 15:56,NULL,re_XH2SGJRXZ8,,mastercard,,,no,n/a,manual_sheet,
900930,519,sofiaand221@company.se,60,SEK ,15.0,"1,50",56.76,payed,card,klarna,,NULL,RCPT_BZKLW10,Apr 30 2024 22:39,,NaN,NO,,9649,1,,n/a,,NaN
900931,219,user2550@email.com,15,Sek,3.75,"1,50",,payed,NULL,adyen,ch_88LAB8TOM6,,RCPT_CBN7RBE,2024/04/27 12:31,NaN,NULL,SE,amex,7311,2,0,,square_export,duplicate
900932,560,ahmedali594@email.com,40,€,,,,payed,swish,adyen,pi_2IUNPKSNQKWK,INV-202404-4306,,,NaN,NaN,NaN,NULL,NaN,2,1,2024/04/21 10:09,,
900933,99999,n/a,40,EUR,10.0,,37.34,FAILED,Klarna,square,pi_3ZOJZOP7P77Y,,,2024-05-06T17:05:00,n/a,,SE,VISA,7102,one,NULL,,pos,
900934,817,erikholm65@gmail.com,60,SEK ,15.0,,,paid,invoice,klarna,ch_VQFTFPY4N5,NaN,RCPT_EYABPUF,NULL,,NaN,ES,,,1,,2024-03-28 18:44,manual_sheet,manual correction
900935,466,oscarber791@outlook.com,NaN,SEK ,,,n/a,payed,SWISH,stripe,,,RCPT_U8C2DB5,Mar 23 2024 09:16,,n/a,n/a,NULL,,1,0,,pos,
900936,226,jonasnil31@outlook.com,15,SEK,3.75,1.94,13.06,payd,SWISH,adyen,ch_ZDK2X9FAS8,INV-202401-9366,RCPT_XEM0T7E,2024-01-08 07:43,,,NO,,,2,NULL,2024-01-08 07:43,manual_sheet,partial refund
900937,259,user7985@email.com,25,SEK ,,,,Paid,Klarna,manual,pi_6CF7HYVVN6P8,INV-202405-4295,,2024-05-04T20:09:00,NULL,,SE,mastercard,7720,3,,,stripe_export,partial refund
900938,705,user3368@gmail.com,15,SEK,3.75,,13.06,Refunded,Klarna,,,,RCPT_G0M3N3A,2024-04-18 12:36,n/a,NULL,ES,VISA,,,no,,pos,
900939,257,user6436@gmail.com,25,€,,,,payed,swish,adyen,pi_O9K8O9RTW4D4,,,yesterday,NULL,NULL,ES,visa,,one,,,manual_sheet,manual correction
900940,502,user5986@gmail.com,35,sek,NULL,,,pending,cash,square,ch_JTSNHVT93H,INV-202402-2597,RCPT_EWCI4BI,NaN,NULL,n/a,,mastercard,,one,yes,2024-02-05 13:23,,duplicate
900941,235,,25,SEK,6.25,2.23,,pending,swish,manual,pi_VRB9QER8XXPE,INV-202402-6816,NaN,Feb 24 2024 17:31,,,,VISA,,1,,2024-02-24 17:31,stripe_export,manual correction
900942,437,oliviali@email.com,25,€,6.25,2.23,,failed,,klarna,pi_US4NIV8T2YIM,INV-202404-6916,NaN,2024-04-22 12:12,,,PT,amex,9867,,1,2024/04/22 12:12,square_export,
900943,548,anagarci248@company.se,20,EUR,,2.08,,Refunded,cash,manual,,,RCPT_X947UI6,2024-02-14T13:32:00,NaN,n/a,SE,,2044,,,n/a,,duplicate
900944,155,maríalóp527@gmail.com,35,SEK ,8.75,"1,50",,Pending,card,manual,ch_WZDUZJ5IH9,,,NaN,NaN,,,visa,,NULL,1,2024-01-17 11:29,pos,manual correction
900945,154,liamande@email.com,25,SEK,,2.23,,payd,n/a,manual,,,,2024/02/10 08:42,,NaN,,visa,,1,yes,2024-02-10 08:42,,
900946,,fridakar136@outlook.com,15,SEK,3.75,,,refunded,Klarna,manual,,NULL,RCPT_7BX8XXW,2024-02-04 20:10,,,NULL,,NULL,,,2024-02-04 20:10,pos,
900947,991,norahans@email.com,15,SEK ,3.75,,,paid,card,stripe,,n/a,,2024-02-30 12:00,,NULL,,visa,,one,,2024-01-01 16:08,,partial refund
900948,532,fridakar22@company.se,60,SEK ,NULL,"1,50",56.76,PAID,bank_transfer,,pi_CLD7PFA4Z2B7,n/a,n/a,2024-03-03T12:36:00,NULL,NULL,SE,,5170,,NaN,,square_export,duplicate
900949,627,norahans581@company.se,60,EUR,,,56.76,failed,invoice,klarna,ch_ELF8HEXD0O,,,2024-05-03T20:46:00,NaN,,PT,,NaN,1,NULL,,square_export,
900950,459,,35,EUR,8.75,,32.48,failed,bank transfer,square,,INV-202401-7020,,2024-01-05 13:40,,,ES,amex,,,n/a,,stripe_export,n/a
900951,95,user4868@gmail.com,20,€,,,,Paid,Klarna,square,n/a,NULL,,2024-01-23 09:09,NULL,,NaN,NaN,n/a,NULL,n/a,2024/01/23 09:09,manual_sheet,
900952,742,user9922@email.com,20,Sek,5.0,2.08,,Pending,Card,stripe,,,,2024-03-13 09:22,NULL,,,visa,7183,1,NULL,2024/03/13 09:22,manual_sheet,
900953,632,fatimakh@gmail.com,15,Sek,,1.94,,PAID,Card,adyen,ch_5Z5LRG5GFU,INV-202402-8340,RCPT_PI0S7DS,Feb 23 2024 15:38,,n/a,,visa,NULL,NaN,1,2024-02-23 15:38,pos,NULL
900954,252,user9654@gmail.com,60,sek,15.0,,,pending,cash,stripe,ch_XNJTS3RP66,INV-202404-4427,,Apr 21 2024 13:44,n/a,,NULL,mastercard,5328,one,n/a,2024/04/21 13:44,,partial refund
900955,847,jonasnil671@email.com,25,SEK ,,,,FAILED,Klarna,klarna,pi_C6PFM9U9HLKW,NaN,RCPT_QYOTPGO,19/04/2024 10:51,,NaN,GB,VISA,1607,NaN,,2024/04/19 10:51,pos,NULL
900956,1068,NaN,n/a,EUR,,,,paid,bank transfer,klarna,,,n/a,2024/04/06 18:26,,,n/a,,,2,,,,
900957,1133,user6342@email.com,60,Sek,15.0,,,failed,bank transfer,square,ch_ECAWBM70E0,INV-202403-9451,RCPT_7GRYMNU,Mar 10 2024 08:37,,,n/a,visa,,,,,stripe_export,partial refund
900958,982,user8116@gmail.com,35,€,,,,Pending,swish,stripe,,,RCPT_T0IPAB2,2024/02/16 19:34,,NaN,,visa,NaN,,yes,2024/02/16 19:34,manual_sheet,manual correction
900959,943,maríalóp@gmail.com,20,sek,,,,NULL,cash,stripe,,INV-202401-3804,RCPT_LGA3YAJ,2024-01-18 18:04,NaN,n/a,ES,mastercard,2789,NULL,,2024/01/18 18:04,stripe_export,n/a
900960,1093,user2632@gmail.com,20,SEK,,,,failed,SWISH,manual,pi_1TN75FSRMW2Q,,RCPT_JQRY3T5,,,,,mastercard,5181,3,,2024/04/01 08:51,square_export,
900961,44,user2161@gmail.com,,SEK,NaN,,,pending,SWISH,manual,,,,,NULL,,NULL,,,NULL,n/a,2024-01-20 10:43,stripe_export,duplicate
900962,301,norahans10@email.com,15,SEK,NaN,"1,50",,pending,Card,adyen,pi_9QSTW5UHU49Y,,,Mar 29 2024 09:53,,,,amex,,,,2024-03-29 09:53,pos,NULL
900963,607,mikaelås@email.com,40,EUR,10.0,,,FAILED,bank_transfer,klarna,pi_8GF24S2PQNFD,n/a,RCPT_022A1V1,05/04/2024 15:37,NaN,n/a,GB,mastercard,,one,,,stripe_export,NaN
900964,794,emmajoha882@outlook.com,15,SEK,3.75,,NULL,paid,SWISH,square,pi_L0Z1IRG0JV1Y,INV-202404-4609,RCPT_BZ5YNDV,14/04/2024 18:23,NaN,,,amex,,1,0,,square_export,manual correction
900965,452,user6255@email.com,40,€,10.0,"1,50",,pending,bank transfer,adyen,NULL,,NULL,,,NULL,ES,mastercard,,,,,manual_sheet,
900966,720,anagarci16@gmail.com,15,sek,3.75,1.94,,Pending,bank transfer,NULL,,,,2024-04-21 15:19,,NaN,NO,NULL,4393,,,,stripe_export,n/a
900967,627,linchen129@outlook.com,60,Sek,15.0,,56.76,PAID,swish,stripe,,NaN,,2024-03-14T20:01:00,NULL,,,,,1,,2024-03-14 20:01,,
900968,435,mariamal895@email.com,25,NULL,,2.23,,pending,Klarna,stripe,NaN,,,14/04/2024 18:30,n/a,n/a,n/a,,,1,n/a,,,manual correction
900969,474,user4799@gmail.com,35,Sek,8.75,,32.48,PAID,swish,manual,,INV-202404-8159,,Apr 12 2024 18:46,NaN,,,amex,4498,,NaN,,n/a,duplicate
900970,147,n/a,15,€,3.75,,NULL,pending,Klarna,square,pi_IYD2VH1CQ59O,,,,,n/a,SE,VISA,,3,no,2024/03/13 07:45,manual_sheet,NULL
900971,745,fridakar136@outlook.com,15,sek,,"1,50",,Refunded,card,adyen,ch_PL7UUSLBMX,n/a,,May 03 2024 19:38,NaN,,GB,VISA,9791,,,2024-05-03 19:38,square_export,manual correction
